longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;<1H OCEAN;INLAND;NEAR BAY;NEAR OCEAN
-0.7578547;0.87955236;0.051389676;-0.40972722;-0.50309604;-0.2270124;-0.5018776;-0.63751554;0;1;0;0
-1.3708233;1.0883098;-0.19240303;0.20956205;-0.10407652;0.06353897;-0.0038617551;0.6543914;0;0;1;0
-1.3060395;1.0094461;-0.8425169;-0.45604652;-0.77787;-0.7834623;-0.7996331;5.0634975;0;0;1;0
-0.68310565;1.6960305;-1.1675738;0.24013281;0.14202535;0.12869291;0.15423852;-0.08344892;0;1;0;0
0.71226764;-0.6930988;1.1078247;0.071993686;0.4239673;0.606782;0.40983397;-0.6092378;1;0;0;0
0.9664257;-0.7162939;-1.9802161;0.79735416;0.5721063;0.04945163;0.43618402;1.5361745;0;1;0;0
0.9614412;-1.0271116;-0.1111388;-1.0503234;-1.1458281;-1.1382872;-1.1896138;0.7696731;0;0;0;1
0.7720707;-0.9482481;-1.4113666;0.6333838;0.7130773;0.07498493;0.6759695;0.42874342;0;0;0;1
0.07438399;-0.21991196;-0.19240303;-0.79278797;-0.86866486;-0.82748526;-0.8628732;0.30688715;0;1;0;0
0.8019703;-0.91113454;-0.43619573;0.84089434;0.48847947;0.38930872;0.5152342;1.0682819;1;0;0;0
0.7022986;-0.8786611;0.1326539;0.8510846;1.3605881;0.2871755;1.3531656;0.14628445;0;0;0;1
-1.141584;1.0836715;-1.9802161;0.6824823;0.9352858;0.7186003;0.9262949;-0.05331998;0;1;0;0
-0.82762676;0.9862511;-0.43619573;-0.28559142;-0.26655155;-0.19795728;-0.28580725;-0.5718318;0;1;0;0
-1.2462364;1.0187246;-0.43619573;-0.73025686;-0.78981674;-1.0211861;-0.80753815;-0.3505883;0;0;1;0
-0.82762676;0.30894518;-0.43619573;-0.23464018;0.0010543758;0.3831455;-0.10662694;-0.39252615;1;0;0;0
-1.4405916;0.94913757;0.86403203;-0.24344085;-0.1279699;0.27749047;-0.138247;-0.3022031;0;0;0;1
0.7920012;-0.78124076;-0.1111388;-0.15126541;-0.45291996;-0.3379502;-0.43336752;1.6293063;1;0;0;0
1.5694252;-0.92041296;-1.0863096;0.5991075;0.58883166;-0.46033394;0.0830934;-0.9245706;0;1;0;0
-1.241252;1.1996485;0.45771086;-0.48152214;-0.5891123;-0.46209487;-0.5018776;-0.1975177;0;1;0;0
0.75213635;-0.77660066;0.7827678;-0.80575734;-0.8543289;-0.8266048;-0.8470632;0.45051035;1;0;0;0
1.0611091;-0.80443585;0.45771086;-0.47457424;-0.629731;-0.47794312;-0.5624827;0.6150068;0;1;0;0
0.69233334;-0.8740228;0.6202393;-0.41899106;0.034505114;-0.2270124;-0.16723205;-1.5285541;0;0;0;1
0.7172522;-0.85546607;1.2703532;-0.45512015;-0.6106163;-0.53517294;-0.5624827;1.1972873;1;0;0;0
1.1807151;-1.3193744;0.5389751;-0.6413238;-0.75397664;-0.68661183;-0.68632793;0.17692398;0;0;0;1
-1.2861052;0.9537776;0.21391813;-0.4565097;-0.39079717;-0.6020878;-0.3121573;-0.48482814;0;0;1;0
0.69233334;-0.75340563;1.1078247;-0.43149728;-0.24026883;0.5055293;-0.11980196;-0.5625122;1;0;0;0
1.2305491;-1.3518479;-0.67998844;-0.114209965;0.44547138;0.37434092;0.20693861;-1.0632149;0;0;0;1
-1.2711554;0.9398592;0.1326539;-0.6505877;-0.63689905;-0.640828;-0.5756578;-0.14791985;0;0;1;0
0.76708615;-0.73484886;0.29518238;-0.38054603;-0.12319123;0.2722077;-0.11453196;-0.78056437;0;1;0;0
1.1607808;-1.0642252;-1.1675738;0.96595645;0.6151144;0.8920506;0.7418446;0.5552597;1;0;0;0
-0.2545269;-0.49825633;-0.3549315;-0.33700588;-0.5174321;-0.53077066;-0.4807976;0.9713201;0;0;0;1
-2.2578804;2.2434425;0.1326539;-0.31245664;-0.34062105;-0.3758099;-0.3253323;-0.91505957;1;0;0;0
-1.435607;0.9398592;-0.92378116;-0.11235719;-0.082572475;-0.4744213;0.017218282;-0.38729194;0;0;0;1
-1.350889;2.6516824;-1.0863096;1.2341453;1.183777;0.6375981;1.0211551;-0.55255437;0;1;0;0
-1.3110203;0.9955295;1.3516175;0.16787466;-0.23787948;-0.31329736;-0.18831208;1.9889388;0;0;1;0
0.8468197;-0.8879395;-0.19240303;-1.0146575;-1.0072465;-0.8583013;-1.0604986;-1.2557976;1;0;0;0
-0.63326794;1.459438;-1.4113666;-0.6121426;-0.5962803;-0.7165474;-0.6573429;-0.32282102;0;1;0;0
0.6873488;-0.71165377;0.051389676;-0.2730852;-0.18531403;-0.2270124;-0.16723205;0.16326383;1;0;0;0
-1.410692;0.9073857;1.2703532;-0.45512015;-0.41469055;-0.31593874;-0.42809752;0.22633035;0;0;0;1
-1.3060395;1.9743748;-0.67998844;-0.017865792;0.2925537;-0.05268158;0.29916376;-1.6891568;0;1;0;0
1.7039772;-0.70701545;-0.8425169;0.3290659;0.4048526;-0.15129296;0.03829832;-0.41831455;0;1;0;0
0.014580973;0.39708713;-1.0050454;0.046981253;-0.2880556;-0.27895945;-0.33060232;0.34167597;0;1;0;0
0.6026307;-0.7580457;0.6202393;-0.7033917;-0.46247733;-0.35203755;-0.5334977;-0.9809985;1;0;0;0
-0.6581868;0.89346904;0.37644663;-0.7344256;-0.78742737;-0.70950377;-0.76010805;-0.9691257;0;1;0;0
-1.8193364;1.6218052;0.051389676;1.6301755;1.6401407;1.9125023;1.8221964;-0.6627294;1;0;0;0
-0.1249556;0.49914756;1.9204671;-0.922482;-0.9737958;-0.89528054;-0.9893534;-1.1314518;0;1;0;0
-1.4306263;0.981611;1.9204671;0.19242391;0.753696;0.14542162;0.7971797;-0.17938928;0;0;1;0
-1.3758078;1.0558363;1.2703532;-0.38564116;-0.4863707;-0.2270124;-0.49660763;0.24471413;0;0;1;0
0.6873488;-0.78124076;0.9452963;-0.7543429;-0.629731;-0.1460102;-0.6309928;-0.5411923;1;0;0;0
0.68236804;-0.86938274;1.514146;-0.8497607;-0.8137101;-0.7517658;-0.7969981;-0.45820987;0;0;0;1
0.2039515;0.2996668;-1.7364235;0.1595372;0.3068897;0.1630308;0.3281488;-1.2679259;0;1;0;0
-1.3957422;2.280556;-0.27366728;-0.25363111;-0.09690851;-0.51756376;-0.059196852;-0.9673384;0;1;0;0
0.6424994;-0.77660066;1.4328817;-0.64410293;-0.5126534;-0.2375779;-0.5677527;-1.2028167;1;0;0;0
0.5478122;-0.7673241;1.189089;-0.6677258;-0.5532722;-0.90672654;-0.6520729;-0.48035988;1;0;0;0
0.76708615;-0.85082597;-0.27366728;0.19844542;-0.008502979;0.21585833;0.030393304;0.61009175;1;0;0;0
0.009596438;0.39708713;0.21391813;-0.28512824;-0.28327692;-0.33530882;-0.1988521;-0.40842044;0;1;0;0
0.48801297;-0.68845874;-1.7364235;4.2851987;5.150079;2.6247933;5.137032;0.3393779;1;0;0;0
0.79698575;-0.8833012;-0.1111388;-0.41204318;-0.50309604;-0.34059158;-0.40174747;0.24356511;1;0;0;0
0.21392056;0.2903884;0.6202393;-0.84003365;-0.8471608;-0.896161;-0.8365232;-1.4038253;0;1;0;0
0.7920012;-0.85546607;0.45771086;-0.72423536;-0.86149687;-0.74384165;-0.8523332;0.79961044;1;0;0;0
0.8219046;-0.89721787;-0.92378116;-0.42130703;-0.5795549;-0.43039837;-0.5730228;0.51293844;1;0;0;0
0.48801297;-0.674542;0.45771086;-0.30504555;-0.5150428;-0.46473625;-0.5071476;0.87895435;1;0;0;0
-1.2263021;0.7867703;-1.0050454;0.044202093;0.6390078;-0.047398828;0.5942843;0.51108754;1;0;0;0
-1.4156765;0.89346904;0.051389676;0.61578244;0.2065375;0.2590008;0.3255138;1.6758401;0;0;0;1
-0.9671633;1.320264;0.37644663;0.14656779;-0.23071148;-0.29744908;-0.18567708;1.1819038;0;1;0;0
-1.1017153;1.3991294;0.86403203;0.09469015;0.30211103;0.2079342;0.3703089;-1.0791092;0;1;0;0
0.7571171;-0.71165377;-0.43619573;0.3068326;0.46219674;0.045929793;0.44935903;0.041981936;0;1;0;0
0.672399;-0.71165377;0.9452963;0.06828814;0.10618528;-0.042116076;0.035663314;0.7377567;1;0;0;0
0.82688534;-0.8183525;-0.1111388;-0.8210427;-1.0072465;-0.9155311;-0.9603684;3.602243;1;0;0;0
0.8767231;-0.8786611;0.21391813;0.9367753;0.21131618;0.37786275;0.36240387;2.2788026;1;0;0;0
0.5976462;-0.832271;-0.76125264;-0.85439265;-0.926009;-0.93490124;-0.9392884;1.500556;1;0;0;0
0.84183896;-0.7719624;-0.5987242;1.3235415;1.3151907;1.7355301;1.5534259;-0.024531515;1;0;0;0
0.5727311;-0.6374285;0.45771086;-0.51533526;-0.50070673;-0.029789655;-0.4860676;-0.11945052;1;0;0;0
0.70728314;-0.8647444;1.2703532;-0.33144757;-0.326285;-0.2252515;-0.33060232;-0.36067384;0;0;0;1
-1.3409237;1.0140845;1.9204671;0.41753578;0.51715153;0.0714631;0.6232693;-0.25452027;0;0;1;0
1.2006457;-1.3379313;-0.3549315;0.44671696;0.54821295;0.24139164;0.5916493;-0.020254709;0;0;0;1
0.72223294;-0.8183525;0.5389751;0.40595597;0.46458608;0.40691787;0.46253407;-0.46708262;1;0;0;0
-0.94722897;1.3434608;1.9204671;-0.49541795;-0.30478096;-0.56422806;-0.33850735;-1.1350265;0;1;0;0
0.7870205;-0.89257777;-0.19240303;0.67785037;0.4908688;0.47295228;0.63644433;0.53413105;1;0;0;0
-0.17478955;0.51306427;-0.8425169;-0.5463692;-0.6990218;-0.6346648;-0.70477295;-0.031170137;0;1;0;0
0.8468197;-0.73484886;0.37644663;0.4763613;0.63183975;0.73444855;0.7866397;-0.26958466;1;0;0;0
-1.5601938;1.5429416;-0.8425169;-0.6598515;-0.7444193;-1.0933838;-1.0341486;-0.83839667;0;1;0;0
0.6574492;-0.66526365;0.051389676;-0.29995042;-0.4003545;-0.40134323;-0.33587235;0.9044876;1;0;0;0
-1.3957422;0.9955295;-0.19240303;1.3036243;1.2172277;2.7366116;1.2240504;-0.56066114;0;0;1;0
-0.19970842;1.5151064;-0.3549315;-0.8085365;-0.8376035;-0.9111288;-1.0262434;-0.31190574;0;1;0;0
-0.88742596;1.3573775;0.051389676;-0.6098266;-0.8184888;-0.8477358;-0.76801306;1.0564727;0;1;0;0
0.6275496;-0.77660066;1.514146;-0.4986603;-0.42185855;-0.38813633;-0.43336752;-1.0071061;1;0;0;0
1.1508117;-0.7209322;0.051389676;-0.6445661;-0.5915016;-0.5043569;-0.68369293;-1.5652579;0;1;0;0
0.7870205;-0.8276309;1.1078247;-0.52830464;-0.5580509;-0.3846145;-0.4834326;0.18298808;1;0;0;0
-1.1515493;0.9259425;0.051389676;0.046518058;0.34511915;-0.055322956;0.3808489;-0.355248;0;1;0;0
0.72223294;-0.84618765;0.7015036;-0.21240692;-0.36690378;-0.3309065;-0.3174273;0.49346957;1;0;0;0
-0.2943956;0.6754315;0.051389676;-0.28095952;-0.3430104;-0.14248838;-0.37803242;-1.1246856;0;1;0;0
0.6674144;-0.82299256;0.5389751;-0.62372243;-0.45769864;0.31623062;-0.40701747;-0.94110316;1;0;0;0
-1.0668312;1.7377822;-0.51746;-0.36479747;-0.46247733;-0.42423514;-0.45971754;-0.95521015;0;1;0;0
0.5577813;-0.762684;0.051389676;-0.63530225;-0.79937404;-0.75528765;-0.733758;1.7125438;1;0;0;0
-0.9870977;1.3573775;0.6202393;-1.0035409;-1.052644;-1.001816;-1.0736736;-1.5575342;0;1;0;0
-1.335939;1.0233629;1.0265605;-0.8877425;-0.94273436;-1.0185448;-0.9867184;0.9955765;0;0;1;0
0.67738354;-0.7162939;1.0265605;-0.32311007;-0.05151107;-0.2270124;0.0014082541;0.009746548;1;0;0;0
0.5378469;-0.762684;0.1326539;-0.24390405;0.3618445;-0.34939617;0.24909869;-0.32282102;1;0;0;0
1.1059623;-0.92041296;-1.4926308;-0.96602225;-1.0239719;-1.0044575;-1.0578636;0.38910344;1;0;0;0
-0.8176577;1.3852127;-1.1675738;0.3897442;-0.061068427;-0.008658646;0.019853286;1.2662268;0;1;0;0
1.0959933;-0.78124076;0.051389676;0.12062897;0.5649383;0.40075466;0.46780407;-0.99204165;0;1;0;0
1.1607808;-1.1523671;-0.76125264;0.34064573;0.0703452;0.19648823;0.1489685;0.861911;1;0;0;0
-1.6399311;1.5707749;-0.67998844;-0.46762636;-0.4983174;-0.68309003;-0.6441679;-0.7255407;0;1;0;0
0.68236804;-0.7394889;0.45771086;-0.38749394;0.036894456;0.6869038;0.0066782637;-0.8926542;1;0;0;0
1.3252324;-1.3008177;-1.0863096;0.25541818;0.22087353;0.18504228;0.077823386;0.013129702;1;0;0;0
0.68236804;-0.7394889;-0.5987242;-0.5783295;-0.37168244;0.23346752;-0.34377736;-1.0695343;1;0;0;0
-0.85752636;1.1486183;0.45771086;0.07801519;0.020169085;-0.01218048;0.09890342;-0.2779468;0;1;0;0
0.8019703;-0.75340563;0.37644663;-0.52969426;-0.63928837;-0.27103534;-0.63362783;0.71892613;1;0;0;0
0.034515314;0.49914756;-0.67998844;-0.7006125;-0.7826487;-0.78522325;-0.75220305;0.59017605;0;1;0;0
1.1557963;-0.5353698;-1.7364235;0.27718827;-0.1399166;0.08731136;-0.07237188;0.6524766;0;1;0;0
1.9132822;-1.194119;-0.1111388;-0.9956666;-1.0335293;-1.0255885;-1.1500887;-0.4910198;0;1;0;0
0.91160727;-0.7441272;1.5954101;-0.07576493;0.15158272;0.07498493;0.13315848;-0.49210504;0;1;0;0
-1.2312866;1.2135652;-1.3301023;0.58335894;0.6198931;0.6217498;0.8129897;0.0043208697;0;1;0;0
0.5677466;-0.6838204;-0.1111388;0.38835463;0.48609012;0.3558513;0.5652992;0.29092896;1;0;0;0
0.9614412;-0.762684;-1.8176877;-1.090158;-1.1673322;-1.1479722;-1.2001538;-0.9857221;0;1;0;0
0.7421673;-0.78124076;0.86403203;-0.7223826;-0.7515873;-0.49291092;-0.71004295;-0.042085413;1;0;0;0
-1.8193364;2.0857136;-0.1111388;-0.3490489;-0.20681809;-0.90408516;-0.9155733;-0.5247235;0;1;0;0
1.1906804;-1.3425696;-1.0050454;-0.105409294;0.584053;-0.448888;0.5468542;-0.5940456;0;0;0;1
-0.97214407;1.3527392;-0.3549315;-0.77055466;-0.622563;-0.8054738;-0.6441679;-1.2940333;0;1;0;0
0.62256503;-0.7255722;1.9204671;-0.84096;-0.6345097;-0.2270124;-0.5914678;-0.91799575;1;0;0;0
0.9514721;-0.7162939;-1.0050454;0.5796534;0.013001069;-0.2270124;-0.0012267503;1.5640695;0;1;0;0
0.6873488;-0.47042117;0.37644663;-0.38008285;-0.50070673;-0.448888;-0.4834326;0.20877646;0;1;0;0
-2.2927647;2.3547814;-0.92378116;-0.26660052;-0.47203466;-0.48410633;-0.4860676;0.23392639;0;0;0;1
0.72223294;-0.86938274;1.189089;-0.5236727;-0.5604402;-0.57743496;-0.4913376;0.42287076;1;0;0;0
0.6474839;-0.7162939;1.7579386;-0.2615054;-0.22832213;-0.29392725;-0.21202712;-0.060150057;1;0;0;0
1.2305491;-1.194119;-1.898952;4.3741317;3.886119;3.71304;3.95128;0.4904057;1;0;0;0
0.70728314;-0.84154934;0.1326539;0.6806295;1.2697932;0.6349567;1.2451304;-0.6015778;1;0;0;0
-1.2113523;1.2553171;-0.8425169;-0.7196034;-0.8376035;-0.8398117;-0.8839533;-0.02823381;0;1;0;0
0.8318699;-0.9343296;0.1326539;-0.44817224;-0.38840783;-0.57391316;-0.35168236;-0.16387805;1;0;0;0
0.49797824;-0.6930988;0.5389751;-0.24529363;-0.51982147;-0.2270124;-0.40965247;1.5470262;1;0;0;0
0.81193554;-0.79979753;-0.19240303;-0.2962449;0.010611731;-0.16449983;0.059378356;-0.9278898;1;0;0;0
0.6674144;-0.70701545;-0.27366728;0.12155535;0.73697066;0.28365368;0.8050847;-0.48035988;1;0;0;0
0.63253033;-0.8369093;0.5389751;-0.505145;-0.6249523;-0.50171554;-0.49924263;0.8361866;1;0;0;0
1.1408465;-0.651347;-0.8425169;0.5991075;-0.24026883;-0.29656863;-0.3226973;-0.1927942;0;1;0;0
-1.0917501;0.58264947;1.4328817;-0.7663859;-0.6655711;-0.26663303;-0.6151828;-0.16387805;1;0;0;0
-0.23459256;0.5872895;-1.4113666;0.46524468;0.39051658;0.57332456;0.38611892;-0.6224511;0;1;0;0
-1.2811207;0.8146037;1.4328817;-1.1096121;-1.1745002;-1.1347654;-1.1764388;0.30688715;0;0;1;0
0.9215725;-0.9528864;-0.19240303;-0.26335818;-0.17336734;-0.7086233;-0.12507197;-0.70262474;1;0;0;0
0.5577813;-0.762684;1.0265605;0.16416913;0.39290592;-0.18563084;0.38875392;-0.1346426;1;0;0;0
-1.241252;0.7960487;-0.67998844;0.7834584;1.7596076;0.8506691;1.8775315;0.3846991;0;0;1;0
0.9066227;-0.73484886;0.051389676;-0.71080273;-0.8160994;-0.72447157;-0.7811881;0.23462859;0;1;0;0
0.7022986;-0.762684;0.5389751;-0.4018529;-0.101687185;0.55483496;0.0277583;-0.9734662;1;0;0;0
-1.2462364;1.0558363;1.189089;-0.531547;-0.72052586;-0.6513935;-0.6309928;0.51434284;0;0;1;0
0.66243374;-0.8090759;0.9452963;-0.3842516;-0.39796516;-0.26487213;-0.45708254;-0.25049883;1;0;0;0
0.562762;-0.651347;0.45771086;-1.0544921;-1.1362708;-0.8715082;-1.0921186;1.1765419;1;0;0;0
0.72223294;-0.7209322;1.5954101;-0.22120759;-0.5174321;-0.56158674;-0.47025758;0.985491;1;0;0;0
0.672399;-0.7162939;0.7015036;-0.6038051;-0.7014112;-0.59240276;-0.6388979;0.9802566;1;0;0;0
0.70728314;-0.73021054;-0.1111388;-0.3087511;-0.18053536;0.02920108;-0.3042523;-0.55089474;1;0;0;0
0.562762;-0.68845874;0.5389751;-0.7548061;-0.6345097;-0.7684945;-0.6362629;-0.9084209;1;0;0;0
1.2504834;-1.3704047;-0.27366728;0.036791;0.1444147;0.46150634;0.1463335;-0.4933178;0;0;0;1
0.63253033;-0.80443585;0.9452963;-0.077617705;-0.1399166;0.19648823;-0.11716696;-0.2979902;1;0;0;0
-0.69307095;0.85635555;0.1326539;-0.60843706;-0.71335787;-0.61881655;-0.69686794;-0.81886387;0;1;0;0
0.39831033;-0.6467069;-1.4926308;-0.4370556;-0.53893614;-0.32562378;-0.43336752;0.69460607;1;0;0;0
1.3551358;-0.651347;-0.76125264;1.2938972;1.635362;-0.3890168;-0.34641236;-0.67651725;0;1;0;0
-0.837592;1.0465579;-0.76125264;-0.22815548;-0.25938353;0.2810123;-0.18831208;-0.8039909;0;1;0;0
0.8019703;-0.9343296;-0.3549315;0.861738;0.3666232;-0.2270124;0.5652992;1.3215057;1;0;0;0
0.6873488;-0.8740228;0.5389751;-0.505145;0.13724668;-0.44800752;0.10944344;-1.7473722;0;0;0;1
0.75213635;-0.8647444;-0.5987242;-0.18785767;-0.07540446;-0.18298948;-0.05392684;0.72179884;1;0;0;0
0.54282767;-0.762684;-1.4113666;-1.17168;-1.2414017;-1.120678;-1.2581239;-0.66655934;1;0;0;0
0.8169201;-0.75340563;-0.43619573;1.7413418;1.5111164;2.7797542;1.6113961;0.80746186;1;0;0;0
-1.2861052;0.8378005;0.86403203;-0.60519475;-0.7085792;-0.75440717;-0.6731529;1.258439;0;0;1;0
-1.3459044;1.0187246;1.9204671;-0.13644324;0.11335329;-0.26046982;0.13315848;-1.1646448;0;0;1;0
-1.2960705;1.9836531;0.29518238;-0.11559954;-0.1399166;-0.09406314;-0.13297698;-0.9192087;0;1;0;0
-1.2462364;0.9259425;-0.5987242;1.1252949;1.5111164;0.9140621;1.4348507;0.13134758;0;0;1;0
-1.2910897;0.96769434;1.4328817;-0.7631436;-0.8949476;-0.87503004;-0.9050333;-0.47506174;0;0;1;0
-0.86749166;1.3852127;-0.5987242;0.07292007;-0.30239162;-0.32562378;-0.3253323;1.1686265;0;1;0;0
0.24382016;0.981611;-0.92378116;-0.4495618;-0.4792027;-1.001816;-0.9735434;-0.57681084;0;1;0;0
-1.201387;0.75893515;0.1326539;0.37167966;0.37618053;0.32679614;0.35713387;0.61404926;1;0;0;0
0.5976462;-0.6791803;0.45771086;-0.1864681;0.1754761;0.9378345;0.2622737;-0.43606004;1;0;0;0
-1.1565338;0.75893515;1.514146;-0.114209965;-0.26177287;-0.406626;-0.18304208;1.1019217;1;0;0;0
-0.72297055;0.9352209;-0.27366728;0.30590624;0.12529999;0.3620145;0.21220861;0.208585;0;1;0;0
-1.435607;0.963056;1.9204671;-0.46577358;-0.6201737;-0.6874923;-0.5914678;0.45051035;0;0;1;0
0.7471518;-0.73484886;0.7015036;-0.6445661;-0.6775178;-0.60737056;-0.6705179;-0.55102247;1;0;0;0
0.7720707;-0.84618765;0.5389751;0.40364;0.06556652;0.58829236;0.21747863;0.518875;1;0;0;0
-1.3807886;1.0651147;-1.0863096;1.7997041;2.8228633;1.7478565;2.799783;-0.9384222;0;0;1;0
1.145831;-1.2265924;-0.5987242;-0.21194372;-0.46725598;-0.4356811;-0.40438247;1.3588476;0;0;0;1
-1.1964025;0.76821357;-0.76125264;0.9349226;2.0750003;1.0998389;2.135762;0.019002207;1;0;0;0
0.69731784;-0.75340563;1.189089;-0.7844505;-0.72530454;-0.3678858;-0.72058296;-1.2250942;1;0;0;0
-0.110005796;0.5408994;-1.0863096;0.3494464;0.37856987;-0.16802168;0.34132385;-0.92412376;0;1;0;0
0.7720707;-0.85082597;-0.19240303;0.46987662;0.85165894;0.73444855;0.8525148;-0.33163;1;0;0;0
0.6524646;-0.77660066;0.6202393;-0.27123246;-0.07301512;0.3382421;-0.088181905;-1.26333;1;0;0;0
-1.2910897;0.83316046;0.29518238;0.028453525;0.29972172;-0.017463233;0.6206343;0.38137954;0;0;1;0
-0.19472389;1.5197448;-0.76125264;-0.5431268;-0.5819442;-0.73767847;-0.81544316;-0.9002504;0;1;0;0
0.732202;-0.47042117;0.37644663;-0.8006622;-0.8567182;-0.87855184;-0.9366534;-0.63783467;0;1;0;0
-0.20469296;0.57337284;-0.19240303;-0.6102899;-0.7085792;-0.53077066;-0.6415329;-0.69317746;0;1;0;0
-1.360858;0.9769727;1.1078247;-0.2610422;-0.4003545;0.5407476;-0.3753974;-0.6539843;0;0;1;0
0.88170385;-0.92041296;-1.898952;-0.9164605;-0.9307877;-0.90408516;-0.9524634;-0.02440383;1;0;0;0
0.15910208;0.4156439;0.5389751;-0.4291813;-0.38840783;-0.256948;-0.4781626;-1.274756;0;1;0;0
-1.2263021;0.90274745;0.37644663;-0.50190264;-0.5580509;-0.5210856;-0.6046428;0.9113815;0;0;1;0
-0.015318634;0.4202822;1.1078247;-0.13459046;-0.23071148;-0.06676892;-0.16196203;-0.7108592;0;1;0;0
-1.2512211;0.9120258;0.21391813;-0.8497607;-0.87105423;-0.77025545;-0.82334816;0.058833785;0;0;1;0
0.24382016;0.1651329;-0.19240303;-0.39536822;-0.45291996;-0.46825808;-0.5124177;-1.1013229;0;1;0;0
0.84183896;-0.84154934;-0.19240303;0.6125401;0.58644235;0.8004829;0.5995543;0.06891933;1;0;0;0
0.60761523;-0.73021054;1.514146;-0.37128216;0.02494776;-0.2270124;-0.05129184;-0.5535119;1;0;0;0
1.2405144;-1.3935997;1.189089;-0.7399839;-0.71574724;-0.51404196;-0.69159794;-0.5484692;0;0;0;1
1.1109469;-0.78124076;-1.4926308;6.801727;10.552374;7.4206524;10.852358;-1.2200514;0;1;0;0
-1.1714836;0.43883896;-0.1111388;-0.45512015;-0.43858394;-0.5210856;-0.40438247;0.40263605;0;0;0;1
0.5527967;-0.75340563;-0.27366728;0.07708881;0.7513067;0.11900787;0.7550196;0.018108554;1;0;0;0
-1.166503;0.44811735;1.1078247;-0.826601;-0.8160994;-0.90848744;-0.8022681;-0.9521463;1;0;0;0
0.1341832;-0.6467069;0.051389676;-0.4977339;-0.0777938;-0.6469912;-0.19621709;-1.3203962;0;0;0;1
0.7571171;-0.77660066;1.1078247;-0.056310825;-0.32150635;-0.29744908;-0.15669203;0.97266054;1;0;0;0
-0.8625109;1.1068665;1.9204671;-1.1485204;-1.2175083;-0.2270124;-1.2449489;-1.6080896;0;1;0;0
1.086028;-0.7394889;-0.19240303;-0.56258094;-0.6177843;-0.66812223;-0.68105793;-0.40944177;0;1;0;0
1.1956649;-1.3193744;-0.5987242;0.12387132;0.1444147;0.04240796;0.20957361;-0.40325013;0;0;0;1
-1.2910897;0.82852215;1.9204671;-0.6793056;-0.75636595;-0.8644645;-0.7838231;2.4719598;0;0;1;0
0.8069548;-0.8090759;-0.8425169;0.10349082;0.29733238;0.14718255;0.38348392;-0.0374257;1;0;0;0
-0.67812115;0.9584159;-1.1675738;0.0914478;-0.24026883;0.76702553;0.2596387;-0.66062295;0;1;0;0
-0.777789;1.4872713;1.5954101;-0.6830112;-0.24026883;-0.78610367;-0.82071316;-0.3686528;0;1;0;0
-0.85752636;1.5011897;1.3516175;-0.26984286;-0.3382317;-0.28072038;-0.23837717;-0.3192464;0;1;0;0
-0.63326794;0.8609956;-1.0050454;0.8918456;0.83971226;0.97569424;0.8630548;0.023789758;0;1;0;0
-0.015318634;0.46203405;-0.1111388;-0.56211776;-0.5723869;-0.3229824;-0.5624827;-1.3148427;0;1;0;0
0.124217935;0.2439965;-1.4113666;0.2475439;0.20175882;0.5196166;0.22538364;-0.2133482;0;1;0;0
0.88668835;-0.89721787;-2.0614805;2.611682;2.0893364;1.6686152;2.0356317;2.2585037;1;0;0;0
0.72721744;-0.7441272;-1.1675738;0.012241764;0.31644708;0.69130605;0.2016686;-0.44225183;1;0;0;0
-1.1964025;0.75893515;-0.27366728;1.3253943;1.9483653;1.1755583;2.141032;-0.4221445;1;0;0;0
0.6574492;-0.7719624;0.051389676;-0.54775876;-0.4123012;0.24051118;-0.47552758;-0.8859518;1;0;0;0
0.8318699;-0.832271;0.45771086;-0.5514643;-0.5819442;-0.33706975;-0.5229577;-0.15028167;1;0;0;0
0.70728314;-0.6791803;0.7015036;-0.2800331;-0.4170799;-0.3397111;-0.35431737;0.07913256;0;1;0;0
1.22058;-1.3518479;-1.2488381;0.08959503;0.5673276;0.39283055;0.5073291;-0.95272064;0;0;0;1
0.22388583;-0.59567666;-0.029874563;2.129961;1.7811116;2.0868332;1.9513116;0.25901255;1;0;0;0
1.1757306;-1.3518479;-0.1111388;-0.24529363;-0.0037243012;-0.26839396;0.03302831;-0.5521076;0;0;0;1
0.976391;-0.75340563;-1.6551592;0.7014732;0.55060226;0.318872;0.6522544;-0.3204592;0;1;0;0
-1.335939;1.1347016;0.051389676;0.113217875;0.4048526;0.08466998;0.3228788;-0.93937975;0;0;1;0
-0.8326075;1.4084077;-1.2488381;0.29710555;-0.11363388;0.14278026;-0.04602183;1.3047817;0;1;0;0
0.21392056;0.18368967;0.29518238;-0.35368082;-0.22593279;0.18063998;-0.19094709;-1.2919906;0;1;0;0
-1.3857731;1.0604764;0.051389676;-0.517188;-0.5867229;-0.3978214;-0.5124177;-0.038191665;0;0;1;0
1.2704177;-1.3379313;0.21391813;-0.016013019;-0.24026883;-0.19795728;0.0040432587;-0.12979144;1;0;0;0
0.84183896;-0.7209322;-0.8425169;0.14888375;0.32122576;0.2889364;0.41773897;-0.27507424;1;0;0;0
0.6524646;-0.8090759;1.1078247;0.33277145;0.3498978;0.6006188;0.35449886;-1.0777048;1;0;0;0
-2.2728302;2.2666376;0.7827678;-0.9530528;-0.24026883;-1.0414367;-1.0710386;-0.2676059;1;0;0;0
